RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023
61897,5725,10703,zip,NY,NY,Yonkers,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2249.317882,2330.790889,2430.655819,2601.666187,2711.111111
65866,5728,19341,zip,PA,PA,Exton,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.678412,1617.095066,,1621.540411,1659.576714,1645.818808,1627.315607,1614.375657,1641.222129,1655.1787,1665.2542,1656.239191,1691.014922,1712.795638,1740.2564,1781.41394,1813.439358,1846.125268,1844.875173,1873.939682,1891.983095,1912.994606,1910.575253,1924.316506,1950.686548,1983.407837,2020.640792,2035.35522,2051.867793,2043.947552,2044.888146,2030.622778,2012.425573,2007.558218,2020.559064,2047.108586,2052.207528,2068.081554,2078.040381,2094.760474,2111.485365,2120.145392,2126.426374
78902,5729,48009,zip,MI,MI,Birmingham,"Detroit-Warren-Dearborn, MI",Oakland County,,,,,,,,,,,,,,,,,1672.51513,1699.966903,1697.917655,1683.605069,1653.749955,1664.552815,1656.753935,1676.13337,1661.626537,1687.510329,1710.904048,1757.337516,1777.954973,1782.359985,1761.0599,1776.335013,1793.15504,1794.439945,1802.422402,,1871.905987,1876.340546,1844.159519,1839.445093,1837.055345,1850.882853,1886.932098,1896.915298,1890.735154,1867.596708,1841.892086,1844.83909,1847.880757,1878.802966,1907.784352,1929.209313,1932.902399,1944.835879,1952.86395,1997.057361,1989.074901,1952.039566,1920.050537,1876.116998,1895.708611,1884.539614,1923.623375,1945.623009,1989.908753,1992.999802,2019.710325,2017.019911,2052.767628,2032.097019,2044.337447,2053.375904,2072.221974,2050.616061,2064.986304,2068.378597,2143.905047,2140.789434,2187.66622,2175.237629,2150.698614,,2159.832319,2238.160096,2303.525802,2361.761314,2364.262164,2365.990749,2337.106304,2378.149909,2351.031839,2366.246247,2373.592192,2392.480151,2388.494749,2336.842842,2329.831431,2360.601725,2434.086993,2438.143317,2398.625305,2351.708124,2375.629991,2431.424567,2461.329908,2448.125
87062,5730,66047,zip,KS,KS,Lawrence,"Lawrence, KS",Douglas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.678789,1152.899308,1162.241897,1181.904965,1198.814674,1211.511812,1207.528717,1200.807565,1190.897196,1209.744178,1232.366118,1248.798194,1244.680968,1242.654153,1256.204386,1275.827737,1290.880257,1288.693796,1284.531368,1289.090838,1305.839877,1320.678798,1314.296371,1344.823617,1368.137586,1414.57947,1411.04468,1426.694704,1428.199203,1442.020239,1462.257594,1454.524542,1432.301587
99058,5734,97058,zip,OR,OR,The Dalles,"The Dalles, OR",Wasco County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.500062,1427.353911,1454.932006,1479.064436,1470.887997,1503.75
89796,5736,72901,zip,AR,AR,Fort Smith,"Fort Smith, AR-OK",Sebastian County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.9709763,653.8850537,657.043686,682.4322942,,713.087882,728.7412505,703.6186339,728.160106,731.8510562,732.6173565,712.3720733,702.0622853,705.229005,711.9642857
78027,5738,46208,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,,,,,,,,,,,,,,,,,,,,683.523761,,703.3529668,712.5342912,693.1434787,695.636166,701.6668221,713.6448326,722.6558024,726.9526539,739.7363249,744.0928629,744.0430879,744.6820057,750.8932241,765.0385831,,766.7407846,762.4261806,761.4152679,762.7122957,764.0688494,777.2699544,787.100875,796.3503587,796.8954731,793.0478626,780.7464747,777.6869618,789.6286198,818.8070714,833.4222587,846.3864903,837.5131347,838.7406375,835.7029528,832.7848697,829.5619463,831.3038886,831.1457149,853.3377071,862.2261588,880.3181978,873.3142944,867.469538,878.7713933,893.8790346,914.3475384,913.119981,926.8330455,934.0970009,957.8788043,954.4166632,974.4478923,990.026894,1000.450942,994.0165767,992.0846009,1013.0117,1032.316529,1026.4432,1021.736315,1024.494779,1052.061989,1060.374713,1077.226017,1082.419019,1093.764644,1100.016286,1111.950358,1142.814313,1173.427652,1193.257769,1185.817001,1194.847208,1220.380167,1254.158499,1268.776844,1251.750643,1233.964315,1225.043673,1215.710122,1234.620041,1239.182719,1281.590632,1300.741114,1316.220238
91705,5740,77056,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,,,,,,,,,,,,,,,,,,,,1400.486914,1388.434594,1383.240447,1358.088321,1391.230341,1388.348485,1398.137962,1399.464286,1399.785218,1399.365064,1387.046549,1369.115274,1358.815725,1384.000749,1425.257446,1463.652478,1474.941718,1464.352463,1456.374608,1453.70486,1456.021531,1457.480265,1436.278117,1433.523968,1426.754752,1439.011579,1436.128828,1435.848555,1434.783287,1437.625457,1441.249995,1448.800308,1450.869441,1452.19776,1458.670126,1456.836105,1452.847475,1443.217445,1443.720286,1445.491907,1454.969512,1458.831096,1455.595488,1447.887498,1439.308886,1433.519839,1420.401495,1423.486178,1416.197779,1406.601206,1386.144353,1377.321354,1364.115081,1355.936226,1346.481683,1347.052635,1357.728075,1383.668896,1418.955961,1447.687797,1479.27841,1499.126931,1518.282515,1518.060641,1524.591194,1522.669429,1523.835667,1523.073896,1530.528169,1540.744493,1542.039814,1544.086907,1547.167976,1548.738561,1542.625469,1543.658458,1552.805569,1571.979665,1577.807362,1570.116555,1563.294032,1570.76308,1586.760257,1595.543074,1585.146376,1589.195225,1587.001013
72642,5742,33487,zip,FL,FL,Boca Raton,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,1566.736222,1510.037641,1519.401843,1519.233152,1554.226646,1565.502848,1602.735906,1620.261305,1668.963046,1655.825656,1724.743919,1696.656803,1711.967059,1649.596722,1613.557931,1654.194896,1684.086827,1751.474484,1712.121946,1701.446536,1734.611197,1732.871393,1765.382104,1776.420942,1798.150011,1810.681363,1771.379665,1819.855739,1811.993071,1836.261339,1827.203936,1854.910098,1909.57304,1909.128373,1906.950006,1895.233868,1917.312861,1944.705483,1929.423988,1925.934311,1902.967762,1907.789855,1901.777782,1906.026622,1914.638174,1940.467479,1975.428178,1946.062732,1934.98897,1902.577673,1962.814051,1966.578662,2009.805629,2005.155445,2048.557467,2059.322906,2107.780749,2150.14489,2152.44719,2115.439745,2089.869736,2131.419441,2165.039376,2153.265882,2089.033137,2090.969641,2112.312614,2143.648213,2199.639827,2275.752108,2342.185667,2325.923898,2327.105901,2368.917538,2427.995566,2505.545403,2605.045464,2674.729804,2757.050104,2836.147123,2902.623659,3018.602133,3012.858332,3170.860677,3134.741369,3244.379867,3191.413926,3207.516831,3161.531161,3184.720505,3173.131525,3205.677978,3203.220006,3309.030756,3333.941721,3333.980426,3305.170396,3277.989107,3197.706503,3192.507222,3244.993586,3315.425025,3292.812058,3304.126034,3418.634885,3490.67381
62424,5743,12144,zip,NY,NY,Rensselaer,"Albany-Schenectady-Troy, NY",Rensselaer County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.5
79871,5749,49686,zip,MI,MI,Traverse City,"Traverse City, MI",Grand Traverse County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.467212,1852.217476,1841.8134,1851.637885,1847.906986,1832.765822,1847.166667
69382,5752,27523,zip,NC,NC,Apex,"Raleigh-Cary, NC",Wake County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.823586,,1479.075419,1470.106064,1490.174144,1524.873764,1591.215441,1649.967005,1716.740754,1709.571107,1715.931315,1720.784715,1765.82703,1780.027079,1786.029526,1787.429491,1786.05652,1817.382779,1843.095069,1866.548393,1864.278227,1865.330313,1880.142526,1874.975881,1868.038377,1835.801778,1813.590197,1805.280639,1822.642651,1861.935378,1895.475267,1933.202495,1912.834659,1894.748531,1889.534188
84194,5753,59808,zip,MT,MT,Missoula,"Missoula, MT",Missoula County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.751853,1421.81618,1462.588201,1475.873497,1515.448282,,1484.166667
70348,5756,29169,zip,SC,SC,West Columbia,"Columbia, SC",Lexington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.861003,1191.95574,1177.430225,1173.888318,1207.108331,1220.644375,1240.825846,,1267.136274,1255.275005,1258.533693,1258.185513,1322.955766,1342.656529,1348.072098,1297.181074,1295.450126,1345.410503,1381.131779,1417.237874,1387.73497,1348.98776,1359.666667
58648,5758,2134,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2071.523987,2112.855278,2132.964673,2143.73325,2141.528876,2124.41496,2108.527546,2108.469338,2101.443409,2100.314757,2069.830875,2110.413769,2168.259091,2243.319184,2270.525912,2255.644899,2247.670899,2234.916209,2228.875749,2224.152452,2198.21173,2169.652086,2182.111533,2202.81167,2262.55296,2294.753918,2325.930172,2327.288987,2305.947536,2303.058985,2305.815997,2308.03395,2273.526822,2250.537394,2249.734724,2325.77105,2383.561822,2420.679738,2412.988569,2406.960851,2410.82807,2399.212699,2385.257456,2347.320313,2351.868707,2361.894969,2413.962942,2439.095444,2463.509596,2458.070431,2455.595478,2460.987512,2484.462804,2505.122022,2507.413893,2456.392585,2445.617481,2425.830897,2481.132129,2490.789249,2531.868147,2540.786965,2547.932167,2531.403389,2506.79243,2480.593928,2452.509984,2399.084889,2307.019475,2247.988797,2196.440245,2273.39762,2341.079862,2438.221303,2435.064063,2394.252827,2379.916809,2402.375097,2433.113265,2463.892046,2425.554072,2444.791469,2443.116198,2505.593014,2563.213447,2616.173311,2647.696949,2672.169801,2698.729233,2733.085176,2754.776698,2788.955234,2787.678495,2823.657004,2851.373985,2886.539732,2873.94608,2865.341843,2887.159308,2926.936675,2971.479368,3013.380261,3017.295121,2988.918274,2990.526694,2963.946901
92616,5759,78703,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,1421.084545,1412.148652,1440.043243,1432.117404,1456.293051,1475.811261,1502.763589,1524.467031,1496.972669,1501.765156,1433.790327,1493.394944,1486.71304,1535.136143,1497.586522,1537.869628,1557.834131,1574.792616,1591.979091,1547.079017,1562.361158,1541.151248,1555.542217,1549.499419,1543.820466,1572.778127,1601.005629,1637.547841,1654.717067,1654.579887,1638.388957,1627.992952,1613.211627,1603.191913,1594.706115,1587.952116,1587.827689,1610.62768,1622.795649,1646.274823,1654.076629,1672.783112,1692.753167,1717.222991,1727.766902,1713.696676,1723.642273,1735.200437,1757.099357,1755.520907,1771.284981,1771.684718,1780.344849,1784.806019,1811.129369,1820.547979,1805.247347,1783.308336,1775.095685,1791.123879,1807.145312,1821.121028,1823.886967,1818.651172,1777.591898,1742.720454,1740.628721,1753.332811,1759.794301,1754.563106,1762.780376,1785.492617,1805.005667,1850.253019,1893.382224,1933.32178,2008.084113,2078.701543,2170.677708,2184.475517,2185.151305,2129.059249,2115.342774,2130.403833,2187.336678,2209.935883,2226.157205,2257.863461,2329.023954,2368.715759,2404.302231,2349.772031,2384.3422,2335.299284,2368.073248,2337.746127,2346.999663,2314.63352,2278.031229,2280.678833,2299.97187,2341.405955,2354.607835,2337.105297,2258.98215,2269.305322
88613,5761,70460,zip,LA,LA,Slidell,"New Orleans-Metairie, LA",Saint Tammany Parish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.007386,1493.75
94873,5762,85284,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811.588403,2837.5
96981,5763,92663,zip,CA,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1577.291466,1550.731843,1554.048822,1569.114378,1612.324479,1655.849163,1638.485145,1632.61072,1612.171105,1629.235262,1632.777247,1611.081267,1633.034034,1634.636905,1644.648918,1673.954097,1716.731236,1767.096576,1680.45652,1671.653699,1672.805323,1700.212286,1699.159575,1733.260742,1787.451521,1825.74099,1830.709318,1853.550222,1854.551861,1829.629149,1839.515096,1870.45961,1916.078914,1916.400891,1881.007275,1866.137626,1874.278525,1864.752398,1885.279554,1870.314453,1887.966674,1901.275847,1916.497704,1936.099783,1912.997611,1951.069728,1951.541697,1980.22749,1976.314916,2006.440248,2022.222457,1992.107065,1996.650355,1994.262504,2029.006161,2018.245076,2006.348452,2015.482859,2014.076262,2043.245609,2046.98434,2096.224794,2099.119871,2080.969392,2063.553525,2068.488305,2096.976849,2106.97519,2108.073472,2131.107178,2133.987629,2155.254202,2149.585412,2152.502842,2137.346639,2162.138663,2206.324392,2249.917762,2318.935517,2404.758604,2524.157146,2568.676515,2566.833318,2565.929511,2580.178318,2629.160034,2622.946273,2650.615814,2672.96025,2716.315364,2687.365532,2689.91986,2655.193097,2663.134373,2621.006995,2648.422036,2670.645696,2720.422103,2734.098133,2730.12627,2693.723739,2656.144831,2659.743872,2716.434188,2736.826913,2729.856498
77132,5765,44319,zip,OH,OH,Green,"Akron, OH",Summit County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300
84277,5766,60008,zip,IL,IL,Rolling Meadows,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.469964,1563.488832,1607.971311,1682.347915,1724.08779,1755.863237,1780.876051,1783.770117,1770.274843,1786.583333
64909,5767,17078,zip,PA,PA,Palmyra,"Lebanon, PA",Lebanon County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.5
72440,5769,33137,zip,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,1961.500514,1968.28997,1983.270252,2003.833664,1990.78551,2010.69114,2002.342705,2043.884422,2023.300619,2060.684266,2077.795968,2085.184321,2085.285437,2088.144947,2109.186147,2099.263684,2091.135636,2079.458086,2075.825489,2085.968432,2079.823908,2086.006066,2044.154767,2044.248146,2053.832968,2077.634006,2089.792286,2094.965873,2085.004763,2072.544717,2070.271913,2087.303661,2090.34636,2093.853311,2076.021368,2089.570346,2085.973547,2109.629713,2096.864036,2107.542103,2103.801711,2150.43007,2155.797706,2162.604528,2141.502116,2130.548827,2141.741456,2128.63904,2140.719979,2108.387414,2113.56198,2125.965642,2171.858727,2191.506509,2206.756762,2203.735599,2201.860642,2204.633776,2225.47671,2269.704711,2270.377093,2270.39176,2256.926749,2245.914531,2241.096615,2231.506456,2222.100251,2223.969097,2220.533947,2234.806795,2244.288329,2273.076818,2323.057223,2353.884078,2389.656187,2462.09627,2574.229969,2698.242775,2799.818713,2865.225589,2903.940944,2994.295614,3071.668536,3178.296236,3224.84107,3270.760955,3320.224902,3337.062975,3422.698312,3471.563388,3525.532895,3524.34131,3527.515167,3526.093129,3522.792597,3538.188184,3531.46453,3518.821265,3506.40508,3512.486185,3514.418948,3515.241109,3514.824357,3514.045497,3559.513906,3549.959662
66806,5770,21158,zip,MD,MD,Westminster,"Baltimore-Columbia-Towson, MD",Carroll County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.778927,1570.5
84829,5771,61111,zip,IL,IL,Loves Park,"Rockford, IL",Winnebago County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.833333
82158,5772,55305,zip,MN,MN,Minnetonka,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.307901,1537.669497,1510.963899,1525.957777,1525.444005,1528.095893,1524.663957,1516.402487,1526.841073,1525.862235,1497.46447,1462.264666,1455.202002,1496.984483,1532.335635,1556.239173,1575.234433,1586.931407,1603.599146,1625.297117,1629.660886,1624.64141,1618.431051,1602.777235,1600.328954,1597.071275,1615.756564,1635.727665,1663.55225,1695.59141,1716.995344,1710.000673,1702.187555,1697.91543,1678.529037,1662.729053,1647.533494,1677.360706,1712.770611,1722.932546,1725.845017,1739.976486,1760.7415,1781.390763,1744.953218,1727.952214
72862,5776,33852,zip,FL,FL,Lake Placid,"Sebring-Avon Park, FL",Highlands County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.644431,1629.238287,1587.056473,1609.256529,1619.264548,1596.527778
99790,5779,98408,zip,WA,WA,Tacoma,"Seattle-Tacoma-Bellevue, WA",Pierce County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.465403,2068.42589,2086.015342,2063.000436,2103.710248,2044.96204,2145.725504,2154.211119,2276.330804,2243.983842,2242.027387,2204.298095,2240.240285,2233.014255,2240.785095,2162
81373,5780,53548,zip,WI,WI,Janesville,"Janesville-Beloit, WI",Rock County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.559296,1035.833333
86310,5782,64063,zip,MO,MO,Lees Summit,"Kansas City, MO-KS",Jackson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.599112,1320.386585,1346.329987,1375.273164,1388.1559,1397.445778,1386.846054,1389.250397,1393.645309,1408.676934,1412.88774,1409.832095,1388.978743,1393.043834,1423.852053,1469.990865,1494.742982,1490.529943,1483.733037,1474.744756,1516.504192,1523.833333
69403,5784,27546,zip,NC,NC,Lillington,"Fayetteville, NC",Harnett County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.803027,1803.833333
77542,5785,45251,zip,OH,OH,Cincinnati,"Cincinnati, OH-KY-IN",Hamilton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.375
58959,5788,2879,zip,RI,RI,South Kingstown,"Providence-Warwick, RI-MA",Washington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.99189,2562.616422,2634.317068,2655.155804,2588.5
96321,5790,91202,zip,CA,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2711.72358,2820.823012,2813.774222,2841.8002,2867.145693,2871.006886,2885.039449,2837.780736,2805.784961,2817.205207,2917.240925,3048.987194,3052.940574,3044.026676,2985.402427,3008.390281,2994.97535,2949.807486,2950.189792,2889.615569,2934.058543,2971.333333
74077,5791,36869,zip,AL,AL,Phenix City,"Columbus, GA-AL",Russell County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.764587,1201.25
97978,5792,95110,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.109903,2562.758868,2584.844759,2537.924927,2536.568211,2559.045291,2548.530223,2609.8772,2597.521037,2670.948189,2638.606695,2683.61686,2678.759605,2683.885269,2623.997059,2628.669341,2620.120663,2655.61733,2662.663996,2700.143001,2714.848729,2729.915903,2705.041653,2698.983802,2680.378508,2671.430698,2676.447528,2672.221738,2682.533171,2678.89376,2711.411462,2703.279236,2702.715088,2634.668145,2609.418675,2560.467478,2528.495963,2472.703465,2438.326372,2430.573479,2440.788287,2461.309677,2517.812164,2544.933004,2575.350691,2577.628366,2632.682696,2662.925057,2689.319968,2693.665624,2681.442916,2657.785964,2661.096925,2672.027565,2709.76976,2724.8497,2744.680597,2787.756586,2860.135993,2931.940473,2949.393207,2905.645741,2866.412035,2840.149327,2828.144166,2835.829477,2859.546154,2873.133754,2883.653782,2889.528468,2925.129323,2973.300388,2966.521012,2958.297415
58366,5793,1440,zip,MA,MA,Gardner,"Worcester, MA-CT",Worcester County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.5
60883,5795,7950,zip,NJ,NJ,Morris Plains,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2914.085959,2917.169794,2998.178829,3038.381835,3084.112352,3081.77044,3211.322482,3208.054753,3179.503833,3034.3159,3039.710293,3084.767101,3202.063206,3228.613168,3256.06447,3290.759288,3332.169733,3311.475312,3284.909015,3303.202025,3256.626774,3239.055556
99038,5795,97034,zip,OR,OR,Lake Oswego,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335.954289,2314.116964,2319.625028,2348.092316,2359.729534,2474.694706,2527.285354,2573.643238,2536.417224,2593.496766,2599.791228,2552.442938,2580.990547,2609.890786,2721.924551,2714.31091,2786.175701,2764.027363,2778.605418,2754.5772,2809.734963,2831.793625,2855.805556
95160,5797,86305,zip,AZ,AZ,Prescott,"Prescott Valley-Prescott, AZ",Yavapai County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.392549,2121.937535,2163.38743,2051.375063,1986.537052,2025.844156,2151.3032,2312.5
96880,5800,92501,zip,CA,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.814663,1749.311775,1813.282165,1847.118403,1863.611386,1855.094605,1895.980971,1887.453841,1898.330033,1950.220805,1974.035179,1976.366028,1962.778962,2021.414898,2099.662773,2144.143656,2141.10598,2177.292968,2213.972411,2227.322967,2204.52332,2177.723042,2200.943338,2253.451175,2262.514702,2290.791006,2395.54746,2459.657219,2495.414128,2371.314098,2336.844038,2324.661903,2335.592586,2328.597107,2332.625
78954,5802,48080,zip,MI,MI,Saint Clair Shores,"Detroit-Warren-Dearborn, MI",Macomb County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500
399549,5803,17408,zip,PA,PA,York,"York-Hanover, PA",York County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.051562,1564.443548,1521.248367,1511.054682,1543.660232,1582.840972,1592.635825,1539.559545,1546.58414,1552.902157,1605.277778
